time, node0_(3), node0_(2), node1_(3), node1_(2), node2_(3), node2_(2), node3_(3), node3_(2)
4398, 87, 49, 2, 0, 0, 0, 0, 0
4399, 87, 45, 2, 0, 0, 0, 0, 0
4400, 87, 41, 2, 0, 0, 0, 0, 0
4401, 84, 42, 6, 0, 0, 0, 0, 0
4402, 82, 44, 10, 0, 0, 0, 0, 0
4403, 78, 44, 14, 0, 0, 0, 0, 0
4404, 75, 45, 18, 0, 0, 0, 0, 0
4405, 72, 46, 22, 0, 0, 0, 0, 0
4406, 68, 46, 26, 0, 0, 0, 0, 0
4407, 64, 46, 30, 0, 0, 0, 0, 0
4408, 63, 49, 34, 0, 0, 0, 0, 0
4409, 61, 51, 38, 0, 0, 0, 0, 0
4410, 62, 52, 38, 0, 0, 0, 0, 0
4411, 64, 54, 38, 0, 0, 0, 0, 0
4412, 64, 54, 38, 0, 0, 0, 0, 0
4413, 65, 55, 38, 0, 0, 0, 0, 0
4414, 65, 55, 38, 0, 0, 0, 0, 0
4415, 65, 55, 38, 0, 0, 0, 0, 0
4416, 66, 56, 38, 0, 0, 0, 0, 0
4417, 67, 57, 38, 0, 0, 0, 0, 0
4418, 67, 57, 38, 0, 0, 0, 0, 0
4419, 67, 57, 38, 0, 0, 0, 0, 0
4420, 68, 58, 38, 0, 0, 0, 0, 0
4421, 64, 58, 38, 0, 0, 0, 0, 0
4422, 61, 59, 34, 0, 0, 0, 0, 0
4423, 57, 59, 30, 0, 0, 0, 0, 0
4424, 53, 59, 26, 0, 0, 0, 0, 0
4425, 50, 60, 22, 0, 0, 0, 0, 0
4426, 47, 61, 18, 0, 0, 0, 0, 0
4427, 46, 64, 14, 0, 0, 0, 0, 0
4428, 42, 64, 10, 0, 0, 0, 0, 0
4429, 42, 68, 6, 0, 0, 0, 0, 0
4430, 38, 68, 2, 0, 0, 0, 0, 0
4431, 35, 69, 2, 0, 0, 0, 0, 0
4432, 35, 69, 2, 0, 0, 0, 0, 0
4433, 38, 72, 2, 0, 0, 0, 0, 0
4434, 39, 73, 2, 0, 0, 0, 0, 0
4435, 39, 73, 2, 0, 0, 0, 0, 0
4436, 40, 74, 2, 0, 0, 0, 0, 0
4437, 40, 74, 2, 0, 0, 0, 0, 0
4438, 40, 74, 2, 0, 0, 0, 0, 0
4439, 41, 75, 2, 0, 0, 0, 0, 0
4440, 43, 77, 2, 0, 0, 0, 0, 0
4441, 45, 79, 2, 0, 0, 0, 0, 0
4442, 45, 79, 2, 0, 0, 0, 0, 0
4443, 45, 79, 2, 0, 0, 0, 0, 0
4444, 47, 81, 2, 0, 0, 0, 0, 0
4445, 48, 82, 2, 0, 0, 0, 0, 0
4446, 50, 84, 2, 0, 0, 0, 0, 0
4447, 51, 85, 2, 0, 0, 0, 0, 0
4448, 53, 87, 2, 0, 0, 0, 0, 0
4449, 53, 87, 2, 0, 0, 0, 0, 0
4450, 55, 89, 2, 0, 0, 0, 0, 0
4451, 55, 89, 2, 0, 0, 0, 0, 0
4452, 56, 86, 2, 2, 0, 0, 0, 0
4453, 56, 82, 2, 4, 0, 0, 0, 0
4454, 56, 78, 2, 6, 0, 0, 0, 0
4455, 58, 76, 2, 8, 0, 0, 0, 0
4456, 59, 73, 2, 10, 0, 0, 0, 0
4457, 59, 69, 2, 12, 0, 0, 0, 0
4458, 61, 67, 2, 14, 0, 0, 0, 0
4459, 63, 65, 2, 16, 0, 0, 0, 0
4460, 63, 61, 2, 18, 0, 0, 0, 0
4461, 66, 60, 2, 20, 0, 0, 0, 0
4462, 67, 57, 2, 22, 0, 0, 0, 0
4463, 69, 55, 2, 24, 0, 0, 0, 0
4464, 70, 56, 2, 22, 0, 0, 0, 0
4465, 71, 57, 2, 20, 0, 0, 0, 0
4466, 71, 57, 2, 18, 0, 0, 0, 0
4467, 74, 60, 2, 16, 0, 0, 0, 0
4468, 75, 61, 2, 14, 0, 0, 0, 0
4469, 76, 62, 2, 12, 0, 0, 0, 0
4470, 76, 62, 2, 10, 0, 0, 0, 0
4471, 76, 62, 2, 8, 0, 0, 0, 0
4472, 78, 64, 2, 6, 0, 0, 0, 0
4473, 80, 66, 2, 4, 0, 0, 0, 0
4474, 82, 68, 2, 0, 0, 0, 0, 0
4475, 83, 65, 2, 0, 0, 0, 0, 0
4476, 84, 62, 2, 0, 0, 0, 0, 0
4477, 86, 60, 2, 0, 0, 0, 0, 0
4478, 88, 58, 2, 0, 0, 0, 0, 0
4479, 89, 55, 2, 0, 0, 0, 0, 0
4480, 90, 52, 2, 0, 0, 0, 0, 0
4481, 92, 50, 2, 0, 0, 0, 0, 0
4482, 95, 49, 2, 0, 0, 0, 0, 0
4483, 97, 51, 2, 0, 0, 0, 0, 0
4484, 93, 51, 6, 0, 0, 0, 0, 0
4485, 90, 52, 10, 0, 0, 0, 0, 0
4486, 87, 53, 14, 0, 0, 0, 0, 0
4487, 84, 54, 18, 0, 0, 0, 0, 0
4488, 80, 54, 22, 0, 0, 0, 0, 0
4489, 77, 55, 26, 0, 0, 0, 0, 0
4490, 74, 56, 30, 0, 0, 0, 0, 0
4491, 70, 56, 34, 0, 0, 0, 0, 0
4492, 67, 57, 38, 0, 0, 0, 0, 0
4493, 64, 58, 42, 0, 0, 0, 0, 0
4494, 64, 58, 42, 0, 0, 0, 0, 0
4495, 64, 58, 42, 0, 0, 0, 0, 0
4496, 64, 58, 42, 0, 0, 0, 0, 0
4497, 65, 59, 42, 0, 0, 0, 0, 0
4498, 65, 59, 42, 0, 0, 0, 0, 0
4499, 65, 59, 42, 0, 0, 0, 0, 0
4500, 65, 59, 42, 0, 0, 0, 0, 0
4501, 65, 59, 42, 0, 0, 0, 0, 0
4502, 67, 61, 42, 0, 0, 0, 0, 0
4503, 64, 62, 42, 0, 0, 0, 0, 0
4504, 60, 62, 42, 0, 0, 0, 0, 0
4505, 57, 63, 38, 0, 0, 0, 0, 0
4506, 53, 63, 34, 0, 0, 0, 0, 0
4507, 51, 65, 30, 0, 0, 0, 0, 0
4508, 49, 67, 26, 0, 0, 0, 0, 0
4509, 47, 69, 22, 0, 0, 0, 0, 0
4510, 44, 70, 18, 0, 0, 0, 0, 0
4511, 41, 71, 14, 0, 0, 0, 0, 0
4512, 38, 72, 10, 0, 0, 0, 0, 0
4513, 34, 72, 6, 0, 0, 0, 0, 0
4514, 34, 72, 2, 0, 0, 0, 0, 0
4515, 34, 72, 2, 0, 0, 0, 0, 0
4516, 35, 73, 2, 0, 0, 0, 0, 0
4517, 36, 74, 2, 0, 0, 0, 0, 0
4518, 39, 77, 2, 0, 0, 0, 0, 0
4519, 43, 81, 2, 0, 0, 0, 0, 0
4520, 46, 84, 2, 0, 0, 0, 0, 0
4521, 47, 85, 2, 0, 0, 0, 0, 0
4522, 48, 86, 2, 0, 0, 0, 0, 0
4523, 51, 89, 2, 0, 0, 0, 0, 0
4524, 51, 89, 2, 0, 0, 0, 0, 0
4525, 56, 94, 2, 0, 0, 0, 0, 0
4526, 56, 94, 2, 0, 0, 0, 0, 0
4527, 58, 96, 2, 0, 0, 0, 0, 0
4528, 58, 96, 2, 0, 0, 0, 0, 0
4529, 60, 98, 2, 0, 0, 0, 0, 0
4530, 60, 98, 2, 0, 0, 0, 0, 0
4531, 60, 98, 2, 0, 0, 0, 0, 0
4532, 64, 102, 2, 0, 0, 0, 0, 0
4533, 64, 102, 2, 0, 0, 0, 0, 0
4534, 64, 98, 2, 2, 0, 0, 0, 0
4535, 66, 96, 2, 4, 0, 0, 0, 0
4536, 67, 93, 2, 6, 0, 0, 0, 0
4537, 67, 89, 2, 8, 0, 0, 0, 0
4538, 68, 86, 2, 10, 0, 0, 0, 0
4539, 70, 84, 2, 12, 0, 0, 0, 0
4540, 71, 81, 2, 14, 0, 0, 0, 0
4541, 71, 77, 2, 16, 0, 0, 0, 0
4542, 71, 73, 2, 18, 0, 0, 0, 0
4543, 71, 69, 2, 20, 0, 0, 0, 0
4544, 72, 66, 2, 22, 0, 0, 0, 0
4545, 73, 63, 2, 24, 0, 0, 0, 0
4546, 73, 59, 2, 26, 0, 0, 0, 0
4547, 74, 60, 2, 24, 0, 0, 0, 0
4548, 76, 62, 2, 22, 0, 0, 0, 0
4549, 76, 62, 2, 20, 0, 0, 0, 0
4550, 77, 63, 2, 18, 0, 0, 0, 0
4551, 77, 63, 2, 16, 0, 0, 0, 0
4552, 79, 65, 2, 14, 0, 0, 0, 0
4553, 80, 66, 2, 12, 0, 0, 0, 0
4554, 83, 69, 2, 10, 0, 0, 0, 0
4555, 85, 71, 2, 8, 0, 0, 0, 0
4556, 86, 72, 2, 2, 0, 0, 0, 0
4557, 86, 70, 2, 2, 0, 0, 0, 0
4558, 87, 69, 2, 2, 0, 0, 0, 0
4559, 87, 67, 2, 2, 0, 0, 0, 0
4560, 88, 66, 2, 2, 0, 0, 0, 0
4561, 89, 65, 2, 2, 0, 0, 0, 0
4562, 89, 63, 2, 2, 0, 0, 0, 0
4563, 90, 62, 2, 2, 0, 0, 0, 0
4564, 91, 61, 2, 2, 0, 0, 0, 0
4565, 91, 59, 2, 2, 0, 0, 0, 0
4566, 92, 58, 2, 2, 0, 0, 0, 0
4567, 88, 56, 6, 2, 0, 0, 0, 0
4568, 84, 54, 10, 2, 0, 0, 0, 0
4569, 80, 52, 14, 2, 0, 0, 0, 0
4570, 76, 50, 18, 2, 0, 0, 0, 0
4571, 75, 51, 22, 2, 0, 0, 0, 0
4572, 74, 52, 26, 2, 0, 0, 0, 0
4573, 71, 51, 30, 2, 0, 0, 0, 0
4574, 68, 50, 34, 2, 0, 0, 0, 0
4575, 66, 50, 38, 2, 0, 0, 0, 0
4576, 64, 50, 42, 2, 0, 0, 0, 0
4577, 67, 51, 42, 2, 0, 0, 0, 0
4578, 69, 51, 42, 2, 0, 0, 0, 0
4579, 70, 50, 42, 2, 0, 0, 0, 0
4580, 71, 49, 42, 2, 0, 0, 0, 0
4581, 72, 48, 42, 2, 0, 0, 0, 0
4582, 72, 46, 42, 2, 0, 0, 0, 0
4583, 73, 45, 42, 2, 0, 0, 0, 0
4584, 74, 44, 42, 2, 0, 0, 0, 0
4585, 77, 45, 42, 2, 0, 0, 0, 0
4586, 77, 43, 42, 2, 0, 0, 0, 0
4587, 77, 41, 42, 2, 0, 0, 0, 0
4588, 77, 39, 38, 2, 0, 0, 0, 0
4589, 78, 42, 34, 0, 0, 0, 0, 0
4590, 79, 43, 30, 0, 0, 0, 0, 0
4591, 81, 45, 26, 0, 0, 0, 0, 0
4592, 82, 46, 22, 0, 0, 0, 0, 0
4593, 84, 48, 18, 0, 0, 0, 0, 0
4594, 85, 49, 14, 0, 0, 0, 0, 0
4595, 85, 49, 10, 0, 0, 0, 0, 0
4596, 85, 49, 6, 0, 0, 0, 0, 0
4597, 85, 49, 2, 0, 0, 0, 0, 0
4598, 86, 50, 2, 0, 0, 0, 0, 0
4599, 87, 51, 2, 0, 0, 0, 0, 0
4600, 87, 51, 2, 0, 0, 0, 0, 0
4601, 89, 53, 2, 0, 0, 0, 0, 0
4602, 93, 57, 2, 0, 0, 0, 0, 0
4603, 93, 57, 2, 0, 0, 0, 0, 0
4604, 93, 57, 2, 0, 0, 0, 0, 0
4605, 94, 58, 2, 0, 0, 0, 0, 0
4606, 94, 58, 2, 0, 0, 0, 0, 0
4607, 94, 58, 2, 0, 0, 0, 0, 0
4608, 94, 58, 2, 0, 0, 0, 0, 0
4609, 91, 59, 2, 0, 0, 0, 0, 0
4610, 87, 59, 2, 0, 0, 0, 0, 0
4611, 85, 61, 2, 0, 0, 0, 0, 0
4612, 81, 61, 2, 0, 0, 0, 0, 0
4613, 78, 62, 2, 0, 0, 0, 0, 0
4614, 77, 65, 2, 0, 0, 0, 0, 0
4615, 73, 65, 2, 0, 0, 0, 0, 0
4616, 70, 66, 2, 0, 0, 0, 0, 0
4617, 66, 66, 2, 0, 0, 0, 0, 0
4618, 64, 68, 2, 0, 0, 0, 0, 0
4619, 62, 70, 2, 0, 0, 0, 0, 0
4620, 59, 71, 2, 0, 0, 0, 0, 0
4621, 57, 73, 2, 0, 0, 0, 0, 0
4622, 53, 73, 2, 0, 0, 0, 0, 0
4623, 50, 74, 2, 0, 0, 0, 0, 0
4624, 47, 75, 2, 0, 0, 0, 0, 0
4625, 43, 75, 2, 0, 0, 0, 0, 0
4626, 40, 76, 2, 0, 0, 0, 0, 0
4627, 36, 76, 2, 0, 0, 0, 0, 0
4628, 39, 79, 2, 0, 0, 0, 0, 0
4629, 40, 80, 2, 0, 0, 0, 0, 0
4630, 41, 81, 2, 0, 0, 0, 0, 0
4631, 41, 81, 2, 0, 0, 0, 0, 0
4632, 42, 82, 2, 0, 0, 0, 0, 0
4633, 43, 83, 2, 0, 0, 0, 0, 0
4634, 43, 83, 2, 0, 0, 0, 0, 0
4635, 43, 83, 2, 0, 0, 0, 0, 0
4636, 43, 83, 2, 0, 0, 0, 0, 0
4637, 43, 83, 2, 0, 0, 0, 0, 0
4638, 44, 84, 2, 0, 0, 0, 0, 0
4639, 44, 84, 2, 0, 0, 0, 0, 0
4640, 44, 84, 2, 0, 0, 0, 0, 0
4641, 45, 85, 2, 0, 0, 0, 0, 0
4642, 46, 86, 2, 0, 0, 0, 0, 0
4643, 47, 87, 2, 0, 0, 0, 0, 0
4644, 50, 90, 2, 0, 0, 0, 0, 0
4645, 51, 91, 2, 0, 0, 0, 0, 0
4646, 53, 93, 2, 0, 0, 0, 0, 0
4647, 53, 93, 2, 0, 0, 0, 0, 0
4648, 54, 90, 2, 2, 0, 0, 0, 0
4649, 56, 88, 2, 4, 0, 0, 0, 0
4650, 57, 85, 2, 6, 0, 0, 0, 0
4651, 57, 81, 2, 8, 0, 0, 0, 0
4652, 59, 79, 2, 10, 0, 0, 0, 0
4653, 61, 77, 2, 12, 0, 0, 0, 0
4654, 62, 74, 2, 14, 0, 0, 0, 0
4655, 63, 71, 2, 16, 0, 0, 0, 0
4656, 63, 67, 2, 18, 0, 0, 0, 0
4657, 64, 64, 2, 20, 0, 0, 0, 0
4658, 65, 61, 2, 22, 0, 0, 0, 0
4659, 65, 57, 2, 24, 0, 0, 0, 0
4660, 68, 56, 2, 26, 0, 0, 0, 0
4661, 69, 57, 2, 24, 0, 0, 0, 0
4662, 69, 57, 2, 22, 0, 0, 0, 0
4663, 71, 59, 2, 20, 0, 0, 0, 0
4664, 71, 59, 2, 18, 0, 0, 0, 0
4665, 72, 60, 2, 16, 0, 0, 0, 0
4666, 75, 63, 2, 14, 0, 0, 0, 0
4667, 75, 63, 2, 12, 0, 0, 0, 0
4668, 77, 65, 2, 10, 0, 0, 0, 0
4669, 80, 68, 2, 8, 0, 0, 0, 0
4670, 80, 68, 2, 2, 0, 0, 0, 0
4671, 81, 67, 2, 2, 0, 0, 0, 0
4672, 83, 67, 2, 2, 0, 0, 0, 0
4673, 83, 65, 2, 2, 0, 0, 0, 0
4674, 84, 64, 2, 2, 0, 0, 0, 0
4675, 86, 64, 2, 2, 0, 0, 0, 0
4676, 86, 62, 2, 2, 0, 0, 0, 0
4677, 88, 62, 2, 2, 0, 0, 0, 0
4678, 89, 61, 2, 2, 0, 0, 0, 0
4679, 89, 59, 2, 2, 0, 0, 0, 0
4680, 89, 57, 2, 2, 0, 0, 0, 0
4681, 86, 56, 6, 2, 0, 0, 0, 0
4682, 84, 56, 10, 2, 0, 0, 0, 0
4683, 80, 54, 14, 2, 0, 0, 0, 0
4684, 78, 54, 18, 2, 0, 0, 0, 0
4685, 76, 54, 22, 2, 0, 0, 0, 0
4686, 72, 52, 26, 2, 0, 0, 0, 0
4687, 68, 50, 30, 2, 0, 0, 0, 0
4688, 64, 48, 34, 2, 0, 0, 0, 0
4689, 60, 46, 38, 2, 0, 0, 0, 0
4690, 61, 45, 38, 2, 0, 0, 0, 0
4691, 63, 45, 38, 2, 0, 0, 0, 0
4692, 64, 44, 38, 2, 0, 0, 0, 0
4693, 65, 43, 38, 2, 0, 0, 0, 0
4694, 68, 44, 38, 2, 0, 0, 0, 0
4695, 69, 43, 38, 2, 0, 0, 0, 0
4696, 71, 43, 38, 2, 0, 0, 0, 0
4697, 74, 44, 38, 2, 0, 0, 0, 0
4698, 76, 44, 38, 2, 0, 0, 0, 0
4699, 76, 42, 38, 2, 0, 0, 0, 0
4700, 77, 41, 38, 2, 0, 0, 0, 0
4701, 78, 40, 38, 2, 0, 0, 0, 0
4702, 81, 45, 34, 0, 0, 0, 0, 0
4703, 84, 48, 30, 0, 0, 0, 0, 0
4704, 85, 49, 26, 0, 0, 0, 0, 0
4705, 85, 49, 22, 0, 0, 0, 0, 0
4706, 87, 51, 18, 0, 0, 0, 0, 0
4707, 87, 51, 14, 0, 0, 0, 0, 0
4708, 87, 51, 10, 0, 0, 0, 0, 0
4709, 87, 51, 6, 0, 0, 0, 0, 0
4710, 87, 51, 2, 0, 0, 0, 0, 0
4711, 89, 53, 2, 0, 0, 0, 0, 0
4712, 90, 54, 2, 0, 0, 0, 0, 0
4713, 90, 54, 2, 0, 0, 0, 0, 0
4714, 91, 55, 2, 0, 0, 0, 0, 0
4715, 92, 56, 2, 0, 0, 0, 0, 0
4716, 93, 57, 2, 0, 0, 0, 0, 0
4717, 94, 58, 2, 0, 0, 0, 0, 0
4718, 95, 59, 2, 0, 0, 0, 0, 0
4719, 96, 60, 2, 0, 0, 0, 0, 0
4720, 97, 61, 2, 0, 0, 0, 0, 0
4721, 98, 62, 2, 0, 0, 0, 0, 0
4722, 95, 63, 2, 0, 0, 0, 0, 0
4723, 95, 67, 2, 0, 0, 0, 0, 0
4724, 92, 68, 2, 0, 0, 0, 0, 0
4725, 89, 69, 2, 0, 0, 0, 0, 0
4726, 85, 69, 2, 0, 0, 0, 0, 0
4727, 84, 72, 2, 0, 0, 0, 0, 0
4728, 81, 73, 2, 0, 0, 0, 0, 0
4729, 78, 74, 2, 0, 0, 0, 0, 0
4730, 76, 76, 2, 0, 0, 0, 0, 0
4731, 73, 77, 2, 0, 0, 0, 0, 0
4732, 71, 79, 2, 0, 0, 0, 0, 0
4733, 67, 79, 2, 0, 0, 0, 0, 0
4734, 65, 81, 2, 0, 0, 0, 0, 0
4735, 64, 84, 2, 0, 0, 0, 0, 0
4736, 60, 84, 2, 0, 0, 0, 0, 0
4737, 56, 84, 2, 0, 0, 0, 0, 0
4738, 53, 85, 2, 0, 0, 0, 0, 0
4739, 51, 87, 2, 0, 0, 0, 0, 0
4740, 48, 88, 2, 0, 0, 0, 0, 0
4741, 44, 88, 2, 0, 0, 0, 0, 0
4742, 45, 89, 2, 0, 0, 0, 0, 0
4743, 45, 89, 2, 0, 0, 0, 0, 0
4744, 46, 90, 2, 0, 0, 0, 0, 0
4745, 46, 90, 2, 0, 0, 0, 0, 0
4746, 47, 91, 2, 0, 0, 0, 0, 0
4747, 49, 93, 2, 0, 0, 0, 0, 0
4748, 50, 94, 2, 0, 0, 0, 0, 0
4749, 52, 96, 2, 0, 0, 0, 0, 0
4750, 53, 97, 2, 0, 0, 0, 0, 0
4751, 55, 99, 2, 0, 0, 0, 0, 0
4752, 56, 100, 2, 0, 0, 0, 0, 0
4753, 58, 102, 2, 0, 0, 0, 0, 0
4754, 60, 104, 2, 0, 0, 0, 0, 0
4755, 61, 105, 2, 0, 0, 0, 0, 0
4756, 61, 105, 2, 0, 0, 0, 0, 0
4757, 63, 107, 2, 0, 0, 0, 0, 0
4758, 63, 107, 2, 0, 0, 0, 0, 0
4759, 65, 109, 2, 0, 0, 0, 0, 0
4760, 66, 110, 2, 0, 0, 0, 0, 0
4761, 68, 112, 2, 0, 0, 0, 0, 0
4762, 70, 110, 2, 2, 0, 0, 0, 0
4763, 70, 106, 2, 4, 0, 0, 0, 0
4764, 70, 102, 2, 6, 0, 0, 0, 0
4765, 70, 98, 2, 8, 0, 0, 0, 0
4766, 71, 95, 2, 10, 0, 0, 0, 0
4767, 71, 91, 2, 12, 0, 0, 0, 0
4768, 72, 88, 2, 14, 0, 0, 0, 0
4769, 72, 84, 2, 16, 0, 0, 0, 0
4770, 74, 82, 2, 18, 0, 0, 0, 0
4771, 75, 79, 2, 20, 0, 0, 0, 0
4772, 78, 78, 2, 22, 0, 0, 0, 0
4773, 79, 75, 2, 24, 0, 0, 0, 0
4774, 79, 71, 2, 26, 0, 0, 0, 0
4775, 80, 68, 2, 28, 0, 0, 0, 0
4776, 80, 68, 2, 26, 0, 0, 0, 0
4777, 82, 70, 2, 24, 0, 0, 0, 0
4778, 82, 70, 2, 22, 0, 0, 0, 0
4779, 82, 70, 2, 20, 0, 0, 0, 0
4780, 84, 72, 2, 18, 0, 0, 0, 0
4781, 87, 75, 2, 16, 0, 0, 0, 0
4782, 89, 77, 2, 14, 0, 0, 0, 0
4783, 90, 78, 2, 12, 0, 0, 0, 0
4784, 90, 78, 2, 6, 0, 0, 0, 0
4785, 90, 78, 2, 0, 0, 0, 0, 0
4786, 91, 75, 2, 0, 0, 0, 0, 0
4787, 91, 71, 2, 0, 0, 0, 0, 0
4788, 91, 67, 2, 0, 0, 0, 0, 0
4789, 91, 63, 2, 0, 0, 0, 0, 0
4790, 94, 62, 2, 0, 0, 0, 0, 0
4791, 96, 60, 2, 0, 0, 0, 0, 0
4792, 98, 58, 2, 0, 0, 0, 0, 0
4793, 100, 56, 2, 0, 0, 0, 0, 0
4794, 102, 54, 2, 0, 0, 0, 0, 0
4795, 103, 51, 2, 0, 0, 0, 0, 0
4796, 99, 51, 6, 0, 0, 0, 0, 0
4797, 95, 51, 10, 0, 0, 0, 0, 0
4798, 91, 51, 14, 0, 0, 0, 0, 0
4799, 89, 53, 18, 0, 0, 0, 0, 0
4800, 85, 53, 22, 0, 0, 0, 0, 0
4801, 81, 53, 26, 0, 0, 0, 0, 0
4802, 80, 56, 30, 0, 0, 0, 0, 0
4803, 77, 57, 34, 0, 0, 0, 0, 0
4804, 75, 59, 38, 0, 0, 0, 0, 0
4805, 71, 59, 42, 0, 0, 0, 0, 0
4806, 73, 61, 42, 0, 0, 0, 0, 0
4807, 76, 64, 42, 0, 0, 0, 0, 0
4808, 76, 64, 42, 0, 0, 0, 0, 0
4809, 78, 66, 42, 0, 0, 0, 0, 0
4810, 79, 67, 42, 0, 0, 0, 0, 0
4811, 79, 67, 42, 0, 0, 0, 0, 0
4812, 79, 67, 42, 0, 0, 0, 0, 0
4813, 80, 68, 42, 0, 0, 0, 0, 0
4814, 80, 68, 42, 0, 0, 0, 0, 0
4815, 83, 71, 42, 0, 0, 0, 0, 0
4816, 80, 72, 42, 0, 0, 0, 0, 0
4817, 78, 74, 38, 0, 0, 0, 0, 0
4818, 75, 75, 34, 0, 0, 0, 0, 0
4819, 71, 75, 30, 0, 0, 0, 0, 0
4820, 68, 76, 26, 0, 0, 0, 0, 0
4821, 64, 76, 22, 0, 0, 0, 0, 0
4822, 62, 78, 18, 0, 0, 0, 0, 0
4823, 62, 82, 14, 0, 0, 0, 0, 0
4824, 58, 82, 10, 0, 0, 0, 0, 0
4825, 56, 84, 6, 0, 0, 0, 0, 0
4826, 53, 85, 2, 0, 0, 0, 0, 0
4827, 50, 86, 2, 0, 0, 0, 0, 0
4828, 48, 88, 2, 0, 0, 0, 0, 0
4829, 46, 90, 2, 0, 0, 0, 0, 0
4830, 47, 91, 2, 0, 0, 0, 0, 0
4831, 47, 91, 2, 0, 0, 0, 0, 0
4832, 48, 92, 2, 0, 0, 0, 0, 0
4833, 49, 93, 2, 0, 0, 0, 0, 0
4834, 51, 95, 2, 0, 0, 0, 0, 0
4835, 51, 95, 2, 0, 0, 0, 0, 0
4836, 51, 95, 2, 0, 0, 0, 0, 0
4837, 52, 96, 2, 0, 0, 0, 0, 0
4838, 55, 99, 2, 0, 0, 0, 0, 0
4839, 57, 101, 2, 0, 0, 0, 0, 0
4840, 57, 101, 2, 0, 0, 0, 0, 0
4841, 57, 101, 2, 0, 0, 0, 0, 0
4842, 58, 102, 2, 0, 0, 0, 0, 0
4843, 59, 103, 2, 0, 0, 0, 0, 0
4844, 60, 104, 2, 0, 0, 0, 0, 0
4845, 61, 105, 2, 0, 0, 0, 0, 0
4846, 62, 106, 2, 0, 0, 0, 0, 0
4847, 62, 106, 2, 0, 0, 0, 0, 0
4848, 64, 108, 2, 0, 0, 0, 0, 0
4849, 65, 109, 2, 0, 0, 0, 0, 0
4850, 66, 106, 2, 2, 0, 0, 0, 0
4851, 66, 102, 2, 4, 0, 0, 0, 0
4852, 67, 99, 2, 6, 0, 0, 0, 0
4853, 67, 95, 2, 8, 0, 0, 0, 0
4854, 68, 92, 2, 10, 0, 0, 0, 0
4855, 68, 88, 2, 12, 0, 0, 0, 0
4856, 69, 85, 2, 14, 0, 0, 0, 0
4857, 70, 82, 2, 16, 0, 0, 0, 0
4858, 71, 79, 2, 18, 0, 0, 0, 0
4859, 71, 75, 2, 20, 0, 0, 0, 0
4860, 71, 71, 2, 22, 0, 0, 0, 0
4861, 71, 67, 2, 24, 0, 0, 0, 0
4862, 74, 66, 2, 26, 0, 0, 0, 0
4863, 75, 63, 2, 28, 0, 0, 0, 0
4864, 75, 63, 2, 26, 0, 0, 0, 0
4865, 75, 63, 2, 24, 0, 0, 0, 0
4866, 76, 64, 2, 22, 0, 0, 0, 0
4867, 78, 66, 2, 20, 0, 0, 0, 0
4868, 79, 67, 2, 18, 0, 0, 0, 0
4869, 82, 70, 2, 16, 0, 0, 0, 0
4870, 83, 71, 2, 14, 0, 0, 0, 0
4871, 83, 71, 2, 12, 0, 0, 0, 0
4872, 83, 71, 2, 6, 0, 0, 0, 0
4873, 84, 72, 2, 0, 0, 0, 0, 0
4874, 84, 68, 2, 0, 0, 0, 0, 0
4875, 84, 64, 2, 0, 0, 0, 0, 0
4876, 85, 61, 2, 0, 0, 0, 0, 0
4877, 88, 60, 2, 0, 0, 0, 0, 0
4878, 88, 56, 2, 0, 0, 0, 0, 0
4879, 88, 52, 2, 0, 0, 0, 0, 0
4880, 88, 48, 2, 0, 0, 0, 0, 0
4881, 88, 44, 2, 0, 0, 0, 0, 0
4882, 88, 44, 2, 0, 0, 0, 0, 0
4883, 89, 45, 2, 0, 0, 0, 0, 0
4884, 86, 46, 6, 0, 0, 0, 0, 0
4885, 83, 47, 10, 0, 0, 0, 0, 0
4886, 80, 48, 14, 0, 0, 0, 0, 0
4887, 77, 49, 18, 0, 0, 0, 0, 0
4888, 73, 49, 22, 0, 0, 0, 0, 0
4889, 71, 51, 26, 0, 0, 0, 0, 0
4890, 68, 52, 30, 0, 0, 0, 0, 0
4891, 65, 53, 34, 0, 0, 0, 0, 0
4892, 62, 54, 38, 0, 0, 0, 0, 0
4893, 63, 55, 38, 0, 0, 0, 0, 0
4894, 63, 55, 38, 0, 0, 0, 0, 0
4895, 63, 55, 38, 0, 0, 0, 0, 0
4896, 64, 56, 38, 0, 0, 0, 0, 0
4897, 64, 56, 38, 0, 0, 0, 0, 0
4898, 64, 56, 38, 0, 0, 0, 0, 0
4899, 69, 61, 38, 0, 0, 0, 0, 0
4900, 70, 62, 38, 0, 0, 0, 0, 0
4901, 71, 63, 38, 0, 0, 0, 0, 0
4902, 67, 63, 38, 0, 0, 0, 0, 0
4903, 63, 63, 38, 0, 0, 0, 0, 0
4904, 61, 65, 38, 0, 0, 0, 0, 0
4905, 59, 67, 34, 0, 0, 0, 0, 0
4906, 57, 69, 30, 0, 0, 0, 0, 0
4907, 54, 70, 26, 0, 0, 0, 0, 0
4908, 51, 71, 22, 0, 0, 0, 0, 0
4909, 47, 71, 18, 0, 0, 0, 0, 0
4910, 44, 72, 14, 0, 0, 0, 0, 0
4911, 41, 73, 10, 0, 0, 0, 0, 0
4912, 38, 74, 6, 0, 0, 0, 0, 0
4913, 35, 75, 2, 0, 0, 0, 0, 0
